nombre,apellidos,correo,aerolinea,origen,"destino final",escalas,"fecha y hora salida","fecha y hora llegada",equipaje,asiento,"fecha reserva",precio_final,pago
Daniella,"Arrighetti Heard",dheardc@linkedin.com,LATAM,EZE,BOG,"3 escalas","2023-03-07 01:20:06","2023-03-11 08:33:04",posterior+mano,Posterior,2022-11-16,509,paypal
Bel,"Spalding Mantram",bmantram13@i2i.jp,GOL,UIO,UIO,"3 escalas","2023-03-27 12:37:34","2023-03-10 13:24:39",posterior+mano,Posterior,2022-11-16,414,"tarjeta debito"
Penn,"Palser Cudmore",pcudmorex@sogou.com,JetSmart,UIO,VVI,"3 escalas","2023-01-03 22:48:37","2023-01-09 12:34:01",basico+carry_on,Aleatorio,2022-11-16,393,paypal
Haze,"Bedells Flaune",hflaune1h@japanpost.jp,GOL,SCL,GRU,"sin escalas","2023-02-17 19:47:17","2023-02-21 22:50:05",basico+carry_on,Aleatorio,2022-11-16,541,paypal
Malynda,"Gallety Trump",mtrump7@live.com,JetSmart,UIO,LIM,"3 escalas","2023-02-01 08:43:13","2023-02-16 00:47:26",basico+carry_on,Aleatorio,2022-11-16,534,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,Easyfly,UIO,VVI,"1 escala","2023-02-14 15:57:10","2023-02-04 01:34:04",basico+carry_on,Aleatorio,2022-11-16,725,"tarjeta debito"
Nessie,"Minshall Flounders",nflounders1d@indiatimes.com,LATAM,SCL,BOG,"3 escalas","2023-03-23 16:54:10","2023-03-29 09:29:54",basico+carry_on,Aleatorio,2022-11-16,358,"tarjeta de credito"
Radcliffe,"Millar Bearward",rbearwardw@mashable.com,LATAM,EZE,GRU,"2 escalas","2023-03-15 04:22:48","2023-03-08 13:54:39",basico+carry_on,Aleatorio,2022-11-16,567,"tarjeta de credito"
Ambrosius,"Horlick Josselsohn",ajosselsohnj@360.cn,Easyfly,EZE,UIO,"3 escalas","2023-03-06 19:16:29","2023-03-21 06:20:51",basico+carry_on,Aleatorio,2022-11-16,354,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,Easyfly,EZE,BOG,"sin escalas","2023-01-07 14:12:43","2023-01-19 18:30:08",basico+carry_on+grande,Aleatorio,2022-11-16,763,"tarjeta debito"
Bel,"Spalding Mantram",bmantram13@i2i.jp,Easyfly,BOG,VVI,"3 escalas","2023-01-06 17:13:58","2023-01-13 08:40:49",basico+carry_on+grande,Aleatorio,2022-11-16,853,"tarjeta debito"
Lois,"Blaxley Maleney",lmaleney1j@wordpress.com,GOL,BOG,BOG,"sin escalas","2023-01-05 06:31:38","2023-01-16 07:40:36",basico+carry_on+grande,Aleatorio,2022-11-16,526,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,GOL,UIO,LIM,"2 escalas","2023-01-12 08:45:17","2023-01-03 10:02:51",basico+carry_on+grande,Aleatorio,2022-11-16,646,"tarjeta de credito"
Rory,"Antoniottii Morforth",rmorforth17@sakura.ne.jp,Easyfly,VVI,VVI,"3 escalas","2023-02-08 11:36:50","2023-02-26 09:33:16",basico+carry_on+grande,Aleatorio,2022-11-16,763,"tarjeta debito"
Timmy,"Seawell Doolan",tdoolan1l@youku.com,GOL,BOG,GRU,"3 escalas","2023-02-03 07:01:55","2023-02-04 21:03:17",basico+carry_on+grande,Aleatorio,2022-11-16,848,paypal
Dena,"Lamy Duffer",dduffer9@typepad.com,Easyfly,GRU,GRU,"3 escalas","2023-03-01 09:54:02","2023-03-28 17:32:45",basico+carry_on+grande,Aleatorio,2022-11-16,698,"tarjeta debito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,LATAM,SCL,EZE,"sin escalas","2023-03-06 06:09:08","2023-03-28 03:51:28",basico+carry_on+grande,Aleatorio,2022-11-16,746,"tarjeta debito"
Cherin,"Flowers Nussey",cnussey5@blogspot.com,"SKY Airline",EZE,BOG,"sin escalas","2023-03-27 16:14:37","2023-03-16 00:45:18",basico+carry_on+grande,Aleatorio,2022-11-16,353,paypal
Anderea,"Dawes Primarolo",aprimarolol@weibo.com,GOL,EZE,SCL,"sin escalas","2023-03-05 03:48:50","2023-03-22 03:00:15",basico+carry_on+grande,Aleatorio,2022-11-16,888,"tarjeta debito"
Andres,"Quintero Roca",andres_69@gmail.com,LATAM,BOG,BOG,"sin escalas","2023-01-28 23:15:48","2023-01-23 12:33:15",basico+carry_on+extragrande,Aleatorio,2022-11-16,591,"tarjeta de credito"
Francisca,"Carles Oda",foda10@uiuc.edu,GOL,LIM,LIM,"1 escala","2023-01-30 09:12:56","2023-01-24 12:28:50",basico+carry_on+extragrande,Aleatorio,2022-11-16,778,"tarjeta debito"
Dedie,"Trahar McJury",dmcjuryu@umich.edu,JetSmart,UIO,SCL,"2 escalas","2023-02-22 17:46:23","2023-02-11 10:19:44",basico+carry_on+extragrande,Aleatorio,2022-11-16,791,"tarjeta de credito"
Steffane,"Nuemann Stoltz",sstoltz1k@patch.com,LATAM,SCL,VVI,"2 escalas","2023-03-18 06:58:30","2023-03-30 14:32:26",basico+carry_on+extragrande,Aleatorio,2022-11-16,380,paypal
Brnaba,"Beckinsale Marchant",bmarchant4@altervista.org,LATAM,BOG,BOG,"3 escalas","2023-03-27 10:50:36","2023-03-12 05:20:51",basico+carry_on+extragrande,Aleatorio,2022-11-16,933,"tarjeta debito"
Fernando,"Martinez Rodriguez",f.martinez@hotmail.com,"SKY Airline",EZE,LIM,"1 escala","2023-03-02 02:08:29","2023-03-22 17:48:16",basico+carry_on+extragrande,Aleatorio,2022-11-16,605,"tarjeta de credito"
Ambrosius,"Horlick Josselsohn",ajosselsohnj@360.cn,LATAM,VVI,UIO,"3 escalas","2023-03-28 11:55:13","2023-03-11 01:56:19",basico+carry_on+extragrande,Aleatorio,2022-11-16,438,"tarjeta de credito"
Mart,"Scruby Orrocks",morrockse@ameblo.jp,LATAM,EZE,VVI,"1 escala","2023-03-07 18:21:46","2023-03-16 08:10:08",basico+carry_on+extragrande,Aleatorio,2022-11-16,400,"tarjeta de credito"
Rorie,"Bowdon Wibberley",rwibberleyv@reverbnation.com,GOL,GRU,GRU,"1 escala","2023-03-16 15:27:28","2023-03-18 05:19:48",basico+carry_on+extragrande,Aleatorio,2022-11-16,584,"tarjeta de credito"
Felipe,"Guerrero Perez",guerrero.265@hotmail.com,LATAM,GRU,EZE,"3 escalas","2023-01-04 06:44:13","2023-01-15 13:15:10",basico,Aleatorio,2022-11-13,272,paypal
Gamaliel,"Streather Bruggen",gbruggena@jalbum.net,LATAM,BOG,LIM,"3 escalas","2023-01-09 20:50:21","2023-01-30 03:23:33",basico,Aleatorio,2022-11-13,847,"tarjeta debito"
Manda,"Crumbie Paudin",mpaudinq@imdb.com,LATAM,VVI,VVI,"1 escala","2023-01-25 13:41:43","2023-01-22 15:57:24",basico,Aleatorio,2022-11-13,662,"tarjeta debito"
Daniella,"Arrighetti Heard",dheardc@linkedin.com,LATAM,VVI,LIM,"2 escalas","2023-01-14 08:44:04","2023-01-29 04:49:50",basico,Aleatorio,2022-11-13,586,paypal
Lindsay,"Molden Domico",ldomico3@indiegogo.com,JetSmart,UIO,LIM,"3 escalas","2023-01-22 06:55:00","2023-01-14 07:27:44",basico,Aleatorio,2022-11-13,766,paypal
Godfry,"Lyle Strathe",gstrathe16@amazon.com,LATAM,BOG,UIO,"2 escalas","2023-02-07 07:56:10","2023-02-17 09:19:04",basico,Aleatorio,2022-11-13,271,"tarjeta de credito"
Patricio,"Vitale Hoyos",vitale.p@gmail.com,GOL,BOG,LIM,"3 escalas","2023-03-08 11:31:09","2023-03-13 13:03:57",basico,Aleatorio,2022-11-13,638,"tarjeta de credito"
Dena,"Lamy Duffer",dduffer9@typepad.com,Easyfly,LIM,BOG,"sin escalas","2023-03-08 12:22:44","2023-03-08 04:41:56",basico,Aleatorio,2022-11-13,553,"tarjeta de credito"
Mauricio,"Quintero Diaz",q.m.1987@hotmail.com,LATAM,LIM,SCL,"3 escalas","2023-03-21 06:14:53","2023-03-09 18:11:28",basico,Aleatorio,2022-11-13,512,"tarjeta debito"
Daphene,"Neylon Pauwel",dpauweld@smugmug.com,"SKY Airline",EZE,VVI,"3 escalas","2023-03-22 15:59:08","2023-03-24 22:16:56",basico,Aleatorio,2022-11-13,626,"tarjeta debito"
Paula,"Paulos Chirinos",m.paul.34@gmail.com,LATAM,EZE,EZE,"2 escalas","2023-01-29 05:57:21","2023-01-25 20:02:12",posterior+mano,Posterior,2022-11-13,456,"tarjeta debito"
Luce,"Packman Largen",llargen11@jimdo.com,"SKY Airline",EZE,VVI,"sin escalas","2023-01-04 17:58:25","2023-01-12 16:30:31",posterior+mano,Posterior,2022-11-13,666,"tarjeta debito"
Sterne,"Yakushkev Mossbee",smossbee1b@ovh.net,"SKY Airline",LIM,BOG,"2 escalas","2023-01-15 04:05:45","2023-01-02 07:13:56",posterior+mano,Posterior,2022-11-13,852,"tarjeta de credito"
Yule,"Bineham Montfort",ymontfort18@odnoklassniki.ru,"SKY Airline",VVI,SCL,"3 escalas","2023-01-26 17:14:00","2023-01-02 08:33:33",posterior+mano,Posterior,2022-11-13,231,"tarjeta de credito"
Andres,"Quintero Roca",andres_69@gmail.com,Easyfly,VVI,SCL,"2 escalas","2023-01-08 12:12:09","2023-01-07 20:00:46",posterior+mano,Posterior,2022-11-13,325,"tarjeta de credito"
Malynda,"Gallety Trump",mtrump7@live.com,GOL,VVI,BOG,"1 escala","2023-01-14 13:02:20","2023-01-20 21:24:12",posterior+mano,Posterior,2022-11-13,845,paypal
Hortensia,"Breache Isham",hisham1m@t.co,JetSmart,BOG,GRU,"2 escalas","2023-02-24 12:10:47","2023-02-19 12:39:41",posterior+mano,Posterior,2022-11-13,712,"tarjeta de credito"
Brnaba,"Beckinsale Marchant",bmarchant4@altervista.org,JetSmart,LIM,GRU,"3 escalas","2023-02-13 11:34:48","2023-02-04 22:47:12",posterior+mano,Posterior,2022-11-13,770,"tarjeta de credito"
Tully,"Mishaw Scargill",tscargill1a@tinyurl.com,Easyfly,VVI,UIO,"sin escalas","2023-03-25 12:09:49","2023-03-21 05:19:25",posterior+mano,Posterior,2022-11-13,395,"tarjeta debito"
Mauricio,"Quintero Diaz",q.m.1987@hotmail.com,GOL,SCL,SCL,"2 escalas","2023-03-10 23:28:46","2023-03-06 18:03:17",posterior+mano,Posterior,2022-11-13,613,"tarjeta debito"
Patricio,"Vitale Hoyos",vitale.p@gmail.com,LATAM,EZE,EZE,"sin escalas","2023-03-26 11:58:34","2023-03-02 15:52:02",posterior+mano,Posterior,2022-11-13,268,"tarjeta debito"
Andres,"Quintero Roca",andres_69@gmail.com,JetSmart,BOG,SCL,"sin escalas","2023-03-28 02:36:28","2023-03-11 16:56:52",posterior+mano,Posterior,2022-11-13,578,"tarjeta de credito"
Jerry,"Duffitt Covill",jcovillh@etsy.com,Easyfly,SCL,VVI,"sin escalas","2023-03-10 20:47:29","2023-03-18 04:07:05",posterior+mano,Posterior,2022-11-13,847,"tarjeta debito"
Dena,"Lamy Duffer",dduffer9@typepad.com,LATAM,UIO,VVI,"3 escalas","2023-03-17 16:38:33","2023-03-15 17:41:48",posterior+mano,Posterior,2022-11-13,534,"tarjeta de credito"
Sterne,"Yakushkev Mossbee",smossbee1b@ovh.net,LATAM,EZE,BOG,"3 escalas","2023-01-26 00:45:32","2023-01-02 14:55:38",basico+carry_on,Aleatorio,2022-11-13,593,"tarjeta debito"
Anderea,"Dawes Primarolo",aprimarolol@weibo.com,JetSmart,SCL,GRU,"2 escalas","2023-01-03 16:07:31","2023-01-06 08:49:19",basico+carry_on,Aleatorio,2022-11-13,640,"tarjeta debito"
Cris,"Channer Deabill",cdeabillk@geocities.com,JetSmart,UIO,LIM,"sin escalas","2023-02-06 18:20:22","2023-02-23 11:37:57",basico+carry_on,Aleatorio,2022-11-13,512,"tarjeta debito"
Dimitri,"Guille Arter",darteri@europa.eu,GOL,UIO,UIO,"3 escalas","2023-02-02 15:52:59","2023-02-16 17:00:05",basico+carry_on,Aleatorio,2022-11-13,427,"tarjeta debito"
Hortensia,"Breache Isham",hisham1m@t.co,"SKY Airline",UIO,LIM,"3 escalas","2023-02-10 00:18:07","2023-02-22 02:33:51",basico+carry_on,Aleatorio,2022-11-13,636,"tarjeta de credito"
Mauricio,"Quintero Diaz",q.m.1987@hotmail.com,"SKY Airline",BOG,SCL,"sin escalas","2023-03-04 04:30:07","2023-03-17 08:22:04",basico+carry_on,Aleatorio,2022-11-13,604,"tarjeta de credito"
Cris,"Channer Deabill",cdeabillk@geocities.com,LATAM,BOG,BOG,"sin escalas","2023-03-09 17:14:56","2023-03-10 15:19:41",basico+carry_on,Aleatorio,2022-11-13,839,paypal
Keelia,"Bellworthy Mushart",kmushart15@digg.com,LATAM,BOG,VVI,"2 escalas","2023-03-15 05:11:38","2023-03-13 13:45:35",basico+carry_on,Aleatorio,2022-11-13,751,"tarjeta de credito"
Godfry,"Lyle Strathe",gstrathe16@amazon.com,JetSmart,UIO,BOG,"2 escalas","2023-01-02 00:20:33","2023-01-17 17:52:10",basico+carry_on+grande,Aleatorio,2022-11-13,908,"tarjeta de credito"
Godfry,"Lyle Strathe",gstrathe16@amazon.com,LATAM,EZE,UIO,"2 escalas","2023-01-04 17:52:33","2023-01-26 20:52:59",basico+carry_on+grande,Aleatorio,2022-11-13,497,"tarjeta debito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,GOL,LIM,UIO,"sin escalas","2023-01-14 17:24:21","2023-01-16 12:27:45",basico+carry_on+grande,Aleatorio,2022-11-13,722,"tarjeta de credito"
Gamaliel,"Streather Bruggen",gbruggena@jalbum.net,"SKY Airline",LIM,BOG,"sin escalas","2023-01-23 02:05:04","2023-01-18 17:22:30",basico+carry_on+grande,Aleatorio,2022-11-13,702,"tarjeta de credito"
Fernando,"Martinez Rodriguez",f.martinez@hotmail.com,LATAM,BOG,BOG,"3 escalas","2023-01-25 19:09:42","2023-01-06 08:18:53",basico+carry_on+grande,Aleatorio,2022-11-13,363,"tarjeta de credito"
Lauren,"Westnedge L'Hommeau",llhommeaub@rambler.ru,GOL,EZE,LIM,"1 escala","2023-01-15 18:53:23","2023-01-10 07:03:35",basico+carry_on+grande,Aleatorio,2022-11-13,451,"tarjeta debito"
Nessie,"Minshall Flounders",nflounders1d@indiatimes.com,Easyfly,VVI,GRU,"2 escalas","2023-02-18 03:31:10","2023-02-26 00:53:21",basico+carry_on+grande,Aleatorio,2022-11-13,468,"tarjeta de credito"
Dena,"Lamy Duffer",dduffer9@typepad.com,LATAM,UIO,BOG,"3 escalas","2023-02-13 19:45:14","2023-02-07 22:30:49",basico+carry_on+grande,Aleatorio,2022-11-13,341,"tarjeta debito"
Manda,"Crumbie Paudin",mpaudinq@imdb.com,LATAM,BOG,VVI,"1 escala","2023-02-06 22:49:59","2023-02-23 01:35:09",basico+carry_on+grande,Aleatorio,2022-11-13,772,"tarjeta de credito"
Daphene,"Neylon Pauwel",dpauweld@smugmug.com,GOL,BOG,UIO,"1 escala","2023-03-13 09:23:06","2023-03-05 03:17:14",basico+carry_on+grande,Aleatorio,2022-11-13,617,"tarjeta de credito"
Francklyn,"McEvilly Jantzen",fjantzenn@mysql.com,LATAM,GRU,LIM,"2 escalas","2023-03-30 19:06:16","2023-03-21 21:41:45",basico+carry_on+grande,Aleatorio,2022-11-13,918,"tarjeta debito"
Olive,"Dallimare Chugg",ochugg12@prweb.com,"SKY Airline",BOG,BOG,"3 escalas","2023-03-30 09:44:23","2023-03-07 06:26:07",basico+carry_on+grande,Aleatorio,2022-11-13,484,"tarjeta de credito"
Stanford,"Fateley Wogdon",swogdonm@abc.net.au,LATAM,BOG,GRU,"1 escala","2023-03-23 13:36:18","2023-03-05 10:42:30",basico+carry_on+grande,Aleatorio,2022-11-13,816,"tarjeta de credito"
Luce,"Packman Largen",llargen11@jimdo.com,GOL,EZE,SCL,"2 escalas","2023-03-03 11:43:36","2023-03-24 06:44:39",basico+carry_on+grande,Aleatorio,2022-11-13,718,"tarjeta de credito"
Francklyn,"McEvilly Jantzen",fjantzenn@mysql.com,LATAM,SCL,UIO,"1 escala","2023-03-05 19:55:47","2023-03-09 05:11:48",basico+carry_on+grande,Aleatorio,2022-11-13,574,"tarjeta de credito"
Hershel,"Rosewall Murrish",hmurrish1@shop-pro.jp,LATAM,LIM,EZE,"3 escalas","2023-01-07 05:58:31","2023-01-01 06:29:43",basico+carry_on+extragrande,Aleatorio,2022-11-13,532,paypal
Anderea,"Dawes Primarolo",aprimarolol@weibo.com,JetSmart,EZE,SCL,"2 escalas","2023-01-01 15:44:24","2023-01-27 21:29:59",basico+carry_on+extragrande,Aleatorio,2022-11-13,693,"tarjeta de credito"
Daphene,"Neylon Pauwel",dpauweld@smugmug.com,Easyfly,LIM,SCL,"1 escala","2023-01-01 07:54:10","2023-01-03 21:30:58",basico+carry_on+extragrande,Aleatorio,2022-11-13,620,paypal
Cris,"Channer Deabill",cdeabillk@geocities.com,LATAM,UIO,SCL,"1 escala","2023-02-23 11:44:55","2023-02-02 16:01:05",basico+carry_on+extragrande,Aleatorio,2022-11-13,588,"tarjeta debito"
Keelia,"Bellworthy Mushart",kmushart15@digg.com,LATAM,UIO,GRU,"1 escala","2023-02-18 06:02:51","2023-02-05 09:21:37",basico+carry_on+extragrande,Aleatorio,2022-11-13,874,"tarjeta debito"
Bethany,"Brixey Basford",bbasford0@nyu.edu,"SKY Airline",LIM,UIO,"3 escalas","2023-02-23 03:13:55","2023-02-11 01:03:52",basico+carry_on+extragrande,Aleatorio,2022-11-13,907,"tarjeta de credito"
Emmey,"Pryell Tewkesbury",etewkesburyt@cornell.edu,LATAM,BOG,BOG,"2 escalas","2023-02-20 15:51:37","2023-02-23 17:37:12",basico+carry_on+extragrande,Aleatorio,2022-11-13,512,"tarjeta de credito"
Rory,"Antoniottii Morforth",rmorforth17@sakura.ne.jp,Easyfly,GRU,GRU,"2 escalas","2023-03-21 06:50:43","2023-03-25 13:38:48",basico+carry_on+extragrande,Aleatorio,2022-11-13,381,"tarjeta de credito"
Josiah,"Buckam Bedder",jbedderg@php.net,Easyfly,LIM,SCL,"1 escala","2023-03-08 06:29:26","2023-03-26 09:15:03",basico+carry_on+extragrande,Aleatorio,2022-11-13,937,"tarjeta de credito"
Ardelis,"Joost Jelf",ajelf8@prlog.org,GOL,EZE,UIO,"sin escalas","2023-03-04 22:57:34","2023-03-24 07:50:15",basico+carry_on+extragrande,Aleatorio,2022-11-13,805,"tarjeta de credito"
Yule,"Bineham Montfort",ymontfort18@odnoklassniki.ru,JetSmart,EZE,VVI,"3 escalas","2023-01-07 10:07:44","2023-01-27 11:57:14",basico,Aleatorio,2022-11-04,301,"tarjeta de credito"
Ardelis,"Joost Jelf",ajelf8@prlog.org,"SKY Airline",EZE,SCL,"sin escalas","2023-01-22 05:57:25","2023-01-05 10:45:22",basico,Aleatorio,2022-11-04,449,paypal
Margery,"Frammingham Kosel",mkosel6@skype.com,"SKY Airline",SCL,SCL,"3 escalas","2023-02-21 18:04:08","2023-02-04 12:29:43",basico,Aleatorio,2022-11-04,411,"tarjeta debito"
Trefor,"Stucksbury Gorgen",tgorgen1f@tinyurl.com,"SKY Airline",BOG,BOG,"1 escala","2023-02-25 00:56:04","2023-02-16 15:05:03",basico,Aleatorio,2022-11-04,633,"tarjeta de credito"
Niel,"Scotter Rohlf",nrohlf1g@elegantthemes.com,LATAM,VVI,SCL,"1 escala","2023-03-20 10:07:25","2023-03-13 16:25:52",basico,Aleatorio,2022-11-04,623,paypal
Sterne,"Yakushkev Mossbee",smossbee1b@ovh.net,"SKY Airline",UIO,LIM,"1 escala","2023-03-09 03:23:52","2023-03-30 22:09:25",basico,Aleatorio,2022-11-04,309,paypal
Radcliffe,"Millar Bearward",rbearwardw@mashable.com,GOL,GRU,SCL,"1 escala","2023-03-11 05:03:32","2023-03-23 04:59:46",basico,Aleatorio,2022-11-04,624,"tarjeta debito"
Malynda,"Gallety Trump",mtrump7@live.com,JetSmart,LIM,BOG,"sin escalas","2023-01-15 10:33:00","2023-01-15 14:34:00",posterior+mano,Posterior,2022-11-04,552,"tarjeta de credito"
Felipe,"Guerrero Perez",guerrero.265@hotmail.com,Easyfly,LIM,LIM,"2 escalas","2023-01-03 02:06:09","2023-01-22 23:08:49",posterior+mano,Posterior,2022-11-04,763,"tarjeta de credito"
Dena,"Lamy Duffer",dduffer9@typepad.com,LATAM,GRU,SCL,"3 escalas","2023-01-17 15:49:11","2023-01-14 19:53:07",posterior+mano,Posterior,2022-11-04,491,"tarjeta de credito"
Britte,"Wandrey Myrie",bmyrier@feedburner.com,JetSmart,SCL,EZE,"1 escala","2023-01-09 21:12:34","2023-01-07 06:41:34",posterior+mano,Posterior,2022-11-04,345,paypal
Ardelis,"Joost Jelf",ajelf8@prlog.org,GOL,SCL,UIO,"1 escala","2023-01-30 05:12:32","2023-01-08 10:13:00",posterior+mano,Posterior,2022-11-04,661,"tarjeta de credito"
Rory,"Antoniottii Morforth",rmorforth17@sakura.ne.jp,GOL,EZE,GRU,"3 escalas","2023-02-07 00:29:10","2023-02-11 10:09:02",posterior+mano,Posterior,2022-11-04,666,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,GOL,EZE,GRU,"1 escala","2023-02-02 07:26:46","2023-02-24 00:01:04",posterior+mano,Posterior,2022-11-04,470,"tarjeta debito"
Olive,"Dallimare Chugg",ochugg12@prweb.com,Easyfly,GRU,SCL,"2 escalas","2023-02-20 03:04:42","2023-02-11 02:35:29",posterior+mano,Posterior,2022-11-04,240,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,"SKY Airline",SCL,LIM,"2 escalas","2023-02-04 01:21:42","2023-02-08 01:56:20",posterior+mano,Posterior,2022-11-04,615,"tarjeta de credito"
Margery,"Frammingham Kosel",mkosel6@skype.com,JetSmart,LIM,BOG,"1 escala","2023-02-03 01:50:54","2023-02-07 03:25:13",posterior+mano,Posterior,2022-11-04,388,"tarjeta de credito"
Elizabet,"Hackwell Hyatt",ehyatt14@diigo.com,"SKY Airline",EZE,BOG,"3 escalas","2023-02-26 17:15:13","2023-02-14 12:51:04",posterior+mano,Posterior,2022-11-04,666,"tarjeta debito"
Haze,"Bedells Flaune",hflaune1h@japanpost.jp,GOL,VVI,UIO,"sin escalas","2023-03-14 17:22:41","2023-03-18 17:35:04",posterior+mano,Posterior,2022-11-04,352,"tarjeta debito"
Luce,"Packman Largen",llargen11@jimdo.com,"SKY Airline",GRU,LIM,"2 escalas","2023-03-12 23:21:34","2023-03-14 09:44:50",posterior+mano,Posterior,2022-11-04,259,"tarjeta de credito"
Hallsy,"Lingley Scudamore",hscudamore1c@cbsnews.com,JetSmart,UIO,GRU,"2 escalas","2023-03-30 13:11:35","2023-03-17 01:50:11",posterior+mano,Posterior,2022-11-04,447,"tarjeta debito"
Rory,"Antoniottii Morforth",rmorforth17@sakura.ne.jp,"SKY Airline",LIM,VVI,"2 escalas","2023-03-17 17:35:48","2023-03-08 07:40:50",posterior+mano,Posterior,2022-11-04,380,"tarjeta debito"
Steffane,"Nuemann Stoltz",sstoltz1k@patch.com,LATAM,LIM,BOG,"sin escalas","2023-01-15 09:43:00","2023-01-15 13:32:00",basico+carry_on,Aleatorio,2022-11-04,645,"tarjeta de credito"
Ardelis,"Joost Jelf",ajelf8@prlog.org,JetSmart,VVI,VVI,"2 escalas","2023-01-13 01:10:28","2023-01-17 01:22:58",basico+carry_on,Aleatorio,2022-11-04,579,"tarjeta de credito"
Emmey,"Pryell Tewkesbury",etewkesburyt@cornell.edu,LATAM,LIM,VVI,"sin escalas","2023-01-04 10:12:29","2023-01-28 23:56:20",basico+carry_on,Aleatorio,2022-11-04,412,paypal
Hortensia,"Breache Isham",hisham1m@t.co,Easyfly,SCL,BOG,"2 escalas","2023-01-24 16:27:09","2023-01-20 22:35:06",basico+carry_on,Aleatorio,2022-11-04,275,"tarjeta debito"
Camila,"Alvarez Cueva",camila_24@hotmail.com,Easyfly,EZE,GRU,"1 escala","2023-01-13 19:07:33","2023-01-21 14:37:56",basico+carry_on,Aleatorio,2022-11-04,740,"tarjeta de credito"
Daniella,"Arrighetti Heard",dheardc@linkedin.com,Easyfly,SCL,BOG,"sin escalas","2023-02-15 15:03:17","2023-02-15 10:00:43",basico+carry_on,Aleatorio,2022-11-04,610,paypal
Fernanda,"Masias Rosinelli",f.masias@hotmail.com,LATAM,LIM,UIO,"1 escala","2023-02-14 19:03:08","2023-02-19 03:24:20",basico+carry_on,Aleatorio,2022-11-04,473,"tarjeta debito"
Alphonse,"Dowyer De Angelis",adeangelis1i@sfgate.com,Easyfly,BOG,SCL,"sin escalas","2023-03-05 20:44:49","2023-03-27 03:20:15",basico+carry_on,Aleatorio,2022-11-04,674,"tarjeta debito"
Haze,"Bedells Flaune",hflaune1h@japanpost.jp,GOL,SCL,EZE,"2 escalas","2023-03-23 19:47:35","2023-03-26 07:52:36",basico+carry_on,Aleatorio,2022-11-04,407,paypal
Rory,"Antoniottii Morforth",rmorforth17@sakura.ne.jp,"SKY Airline",GRU,GRU,"3 escalas","2023-03-03 21:09:46","2023-03-28 23:21:32",basico+carry_on,Aleatorio,2022-11-04,280,"tarjeta de credito"
Fernanda,"Masias Rosinelli",f.masias@hotmail.com,LATAM,LIM,SCL,"2 escalas","2023-03-09 18:08:26","2023-03-24 15:56:06",basico+carry_on,Aleatorio,2022-11-04,484,paypal
Josiah,"Buckam Bedder",jbedderg@php.net,"SKY Airline",VVI,BOG,"2 escalas","2023-03-01 05:35:00","2023-03-18 04:19:00",basico+carry_on,Aleatorio,2022-11-04,753,"tarjeta debito"
Godfry,"Lyle Strathe",gstrathe16@amazon.com,LATAM,SCL,VVI,"3 escalas","2023-03-18 11:56:08","2023-03-03 18:32:02",basico+carry_on,Aleatorio,2022-11-04,461,"tarjeta de credito"
Alphonse,"Dowyer De Angelis",adeangelis1i@sfgate.com,GOL,EZE,EZE,"sin escalas","2023-03-09 17:39:38","2023-03-21 13:42:12",basico+carry_on,Aleatorio,2022-11-04,612,"tarjeta de credito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,JetSmart,UIO,EZE,"sin escalas","2023-03-29 08:10:07","2023-03-13 02:44:56",basico+carry_on,Aleatorio,2022-11-04,470,"tarjeta de credito"
Cris,"Channer Deabill",cdeabillk@geocities.com,LATAM,UIO,LIM,"1 escala","2023-01-02 06:13:22","2023-01-11 12:02:53",basico+carry_on+grande,Aleatorio,2022-11-04,677,"tarjeta de credito"
Dimitri,"Guille Arter",darteri@europa.eu,GOL,GRU,VVI,"2 escalas","2023-01-16 19:28:56","2023-01-19 12:25:18",basico+carry_on+grande,Aleatorio,2022-11-04,804,"tarjeta debito"
Bentley,"Allden Bushrod",bbushrody@woothemes.com,Easyfly,LIM,GRU,"sin escalas","2023-02-01 22:11:54","2023-02-08 08:49:41",basico+carry_on+grande,Aleatorio,2022-11-04,440,"tarjeta debito"
Channa,"Durban Whyard",cwhyard1e@timesonline.co.uk,Easyfly,GRU,EZE,"1 escala","2023-03-05 16:57:07","2023-03-07 13:39:08",basico+carry_on+grande,Aleatorio,2022-11-04,483,"tarjeta de credito"
Josiah,"Buckam Bedder",jbedderg@php.net,GOL,EZE,BOG,"3 escalas","2023-03-06 10:49:37","2023-03-23 10:54:53",basico+carry_on+grande,Aleatorio,2022-11-04,822,paypal
Lauren,"Westnedge L'Hommeau",llhommeaub@rambler.ru,GOL,LIM,SCL,"sin escalas","2023-03-09 07:49:28","2023-03-09 01:47:51",basico+carry_on+grande,Aleatorio,2022-11-04,574,paypal
